22PMfvdz35fFKYnJyMn077,6KI1ZpZWYAJLvmVhCJz65G,Marry You,You Don't Own Me (feat. G-Eazy),0.1
22PMfvdz35fFKYnJyMn077,0QHEIqNKsMoOY5urbzN48u,Marry You,Made You Look,0.27
6KI1ZpZWYAJLvmVhCJz65G,0QHEIqNKsMoOY5urbzN48u,You Don't Own Me (feat. G-Eazy),Made You Look,0.11
