track_name,track_id,genre
Paradise,6nek1Nin9q48AVZcWs9e9D,pop rock
Raise Your Glass,1gv4xPanImH17bKZ9rOveR,pop rock
Good Life,6OtCIsQZ64Vs1EbzztvAv4,pop rock
Tonight Tonight,2i0AUcEnsDm3dsqLrFWUCq,pop rock
I Follow Rivers - The Magician Remix,3zNNXjjjeLrzIXSJZKalDi,pop rock
I Won't Let You Go,2TUzU4IkfH8kcvY2MUlsd2,pop rock
The Adventures of Rain Dance Maggie,0PgNhIg5n0UAOBVn43b8b6,pop rock
Locked out of Heaven,3w3y8KPTfNeOKPiqUTakBh,pop rock
What Makes You Beautiful,4cluDES4hQEUhmXj6TXkSo,pop rock
Paradise,6nek1Nin9q48AVZcWs9e9D,pop rock
Drive By,0KAiuUOrLTIkzkpfpn9jb9,pop rock
Lost,3GZD6HmiNUhxXYf8Gch723,pop rock
Everybody Talks,2iUmqdfGZcHIhS3b9E9EWq,pop rock
I Knew You Were Trouble.,6FB3v4YcR57y4tXFcdxI1E,pop rock
Try,1jF7IL57ayN4Ity3jQqGu0,pop rock
"Gone, Gone, Gone",56sxN1yKg1dgOZXBcAHkJG,pop rock
One More Night,4XNrMwGx1SqP01sqkGTDmo,pop rock
50 Ways to Say Goodbye,2NniAhAtkRACaMeYt48xlD,pop rock
Blow Me (One Last Kiss),4k80K0b6KZ2QjAYkXON7q6,pop rock
Rumour Has It,2A73XBDBQgmdXO8VsXPWIs,pop rock
Another Love,3JvKfv6T31zO0ini8iNItO,pop rock
Locked out of Heaven,3w3y8KPTfNeOKPiqUTakBh,pop rock
Still into You,1yjY7rpaAQvKwpdUliHx0d,pop rock
I Knew You Were Trouble.,6FB3v4YcR57y4tXFcdxI1E,pop rock
Try,1jF7IL57ayN4Ity3jQqGu0,pop rock
Demons,3LlAyCYU26dvFZBDUIMb7a,pop rock
Ain't It Fun,1j8z4TTjJ1YOdoFEDwJTQa,pop rock
Here's to Never Growing Up,0qwcGscxUHGZTgq0zcaqk1,pop rock
Counting Stars,2tpWsVSb9UEmDRxAl1zhX1,pop rock
Maps,4gbVRS8gloEluzf0GzDOFc,pop rock
Best Day Of My Life,5Hroj5K7vLpIG4FNCRIjbP,pop rock
Steal My Girl,2Bs4jQEGMycglOfWPBqrVG,pop rock
Superheroes,37sINbJZcFdHFAsVNsPq1i,pop rock
Ain't It Fun,1j8z4TTjJ1YOdoFEDwJTQa,pop rock
Cool Kids,13P5rwmk2EsoFRIz9UCeh9,pop rock
Magic,23khhseCLQqVMCIT1WMAns,pop rock
She Looks So Perfect,1gugDOSMREb34Xo0c1PlxM,pop rock
Love Runs Out,5BJSZocnCeSNeYMj3iVqM7,pop rock
Amnesia,1JCCdiru7fhstOIF4N7WJC,pop rock
Shut Up and Dance,4kbj5MwxO1bq9wjT5g9HaA,pop rock
Centuries,04aAxqtGp5pv12UXAg4pkq,pop rock
Drag Me Down,2K87XMYnUMqLcX3zvtAF4G,pop rock
FourFiveSeconds,78TTtXnFQPzwqlbtbwqN0y,pop rock
Cool for the Summer,3uwnnTQcHM1rDqSfA4gQNz,pop rock
Fight Song,37f4ITSlgPX81ad2EvmVQr,pop rock
Ex's & Oh's,70eDxAyAraNTiD6lx2ZEnH,pop rock
Style,4lIxdJw6W3Fg4vUIYCB0S5,pop rock
"Honey, I'm Good.",4Tt6GiWS2V9sQjZjS2xjp2,pop rock
There's Nothing Holdin' Me Back,7JJmb5XwzOO8jgpou264Ml,pop rock
Believer,0pqnGHJpmpxLKifKRmU6WP,pop rock
Sign of the Times,5Ohxk2dO5COHF1krpoPigN,pop rock
Attention,5cF0dROlMOK5uNZtivgu50,pop rock
Malibu,1UZOjK1BwmwWU14Erba9CZ,pop rock
Natural,2FY7b99s15jUprqC0M5NCT,pop rock
Shotgun,4ofwffwvvnbSkrMSCKQDaC,pop rock
In My Blood,2QZ7WLBE8h2y1Y5Fb8RYbH,pop rock
Me Niego (feat. Ozuna & Wisin),4ggiDYAkJ7Yk8d5xOr7Xjo,pop rock
The Greatest Show,4ylWMuGbMXNDgDd8lErEle,pop rock
High Hopes,1rqqCSm0Qe4I9rUvWncaom,pop rock
Circles,21jGcNKet2qwijlDFuPiPb,pop rock
Sucker,22vgEDb5hykfaTwLuskFGD,pop rock
Easier,2bjUEg4jBtKBlPdNrTAppI,pop rock
If I Can't Have You,6LsAAHotRLMOHfCsSfYCsz,pop rock
Watermelon Sugar,6UelLqGlWMcVH1E5c4H7lY,pop rock
Adore You,3jjujdWJ72nww5eGnfs2E7,pop rock
Old Me,4POHzEwNTCYaIvqCUp3NnO,pop rock
deja vu,61KpQadow081I2AsbeLcsb,pop rock
good 4 u,6PERP62TejQjgHu81OHxgM,pop rock
STAY (with Justin Bieber),5HCyWlXZPP0y6Gqq8TgA20,pop rock
My Universe,3FeVmId7tL5YN8B7R3imoM,pop rock
