track_name,track_id,genre
Your Body Is a Wonderland,7vFv0yFGMJW3qVXbAd9BK9,bedroom pop
Your Body Is a Wonderland,7vFv0yFGMJW3qVXbAd9BK9,bedroom pop
drivers license,7lPN2DXiMsVn7XUKtOW1CS,bedroom pop
happier,2tGvwE8GcFKwNdAXMnlbfl,bedroom pop
Sunroof,3RfTeIrWS8LNrfHYwechtt,bedroom pop
Snow On The Beach (feat. Lana Del Rey),1wtOxkiel43cVs0Yux5Q4h,bedroom pop
Romantic Homicide,1xK59OXxi2TAAAbmZK0kBL,bedroom pop
you broke me first,45bE4HXI0AwGZXfZtMp8JR,bedroom pop
Bad Habit,4k6Uh1HXdhtusDW5y8Gbvy,bedroom pop
