track_name,track_id,genre
Closer,7BKLCZ1jbUBVqRi2FVlTVw,future bass
In the Name of Love,23L5CiUhw2jV1OIMwthR3S,future bass
Never Be Like You (feat. Kai),5WI2ltQIdwgzf1SNE76JyR,future bass
Roses,3vv9phIu6Y1vX3jcqaGz5Z,future bass
Alone,3MEYFivt6bilQ9q9mFWZ4g,future bass
Scared to Be Lonely,3ebXMykcMXOcLeJ9xZ17XH,future bass
