track_name,track_id,genre
Streets,60ynsPSSKe6O3sfwRnIBRf,trap music
RAPSTAR,18vXApRmJSgQ6wG2ll9AOg,trap music
Girls Want Girls (with Lil Baby),37Nqx7iavZpotJSDXZWbJ3,trap music
test drive,3eZYOQO4UzKrUDYDghtnFw,trap music
Lemonade,02kDW379Yfd5PzW5A6vuGt,trap music
What’s Next,3aQem4jVGdhtg116TmJnHz,trap music
Motley Crew,40uMIn2zJLAQhNXghRjBed,trap music
Dick (feat. Doja Cat),3nY8AqaMNNHHLYV4380ol0,trap music
Praise God,0WSEq9Ko4kFPt8yo3ICd6T,trap music
Jimmy Cooks (feat. 21 Savage),3F5CgOj3wFlRv51JsHbxhe,trap music
INDUSTRY BABY (feat. Jack Harlow),27NovPIUIRrOZoCHxABJwK,trap music
N95,2FeBslNBMdR9V58uv6hd2t,trap music
Thousand Miles,1r8ZCjfrQxoy2wVaBUbpwg,trap music
Rich Flex,1bDbXMyjaUIooNwFE9wn0N,trap music
K-POP,5L3ecxQnQ9qTBmnLQiwf0C,trap music
All My Life (feat. J. Cole),6T7FXSuXykeGktMLGp8WgE,trap music
DOGTOOTH,6OfOzTitafSnsaunQLuNFw,trap music
Agora Hills,7dJYggqjKo71KI9sLzqCs8,trap music
exes,0HD8mbiPjp3o94X3EaZp0o,trap music
